epoch,step,train_loss,val_loss,val_mae
0,49,0.7087810635566711,,
0,74,,0.3270760476589203,0.38330063223838806
1,99,0.739506721496582,,
1,149,0.8811175227165222,,
1,149,,0.3357011377811432,0.3892116844654083
2,199,1.2713711261749268,,
2,224,,0.32905352115631104,0.38447728753089905
3,249,1.7786593437194824,,
3,299,0.6833522915840149,,
3,299,,0.33604100346565247,0.3927731513977051
4,349,1.2658990621566772,,
4,374,,0.33343270421028137,0.3907402455806732
5,399,0.7199202179908752,,
5,449,1.0741249322891235,,
5,449,,0.335270494222641,0.3925648629665375
6,499,0.9305925965309143,,
6,524,,0.3371048867702484,0.39248260855674744
7,549,0.486371785402298,,
7,599,0.9936060905456543,,
7,599,,0.34163129329681396,0.3993959426879883
8,649,0.5793404579162598,,
8,674,,0.33937323093414307,0.39667707681655884
9,699,0.7631458640098572,,
9,749,1.338648796081543,,
9,749,,0.3382353186607361,0.39518988132476807
10,799,0.39549678564071655,,
10,824,,0.36019572615623474,0.415806382894516
11,849,0.734993577003479,,
11,899,0.4647136628627777,,
11,899,,0.34318751096725464,0.39694780111312866
12,949,1.2109692096710205,,
12,974,,0.34806129336357117,0.40127336978912354
13,999,0.603604257106781,,
13,1049,1.446684718132019,,
13,1049,,0.35699161887168884,0.4071752727031708
14,1099,0.5190368890762329,,
14,1124,,0.37005940079689026,0.41588079929351807
15,1149,0.6529645919799805,,
15,1199,1.5245537757873535,,
15,1199,,0.3749055564403534,0.41956600546836853
16,1249,0.5224473476409912,,
16,1274,,0.3757669925689697,0.4199918806552887
17,1299,0.645201563835144,,
17,1349,1.2643523216247559,,
17,1349,,0.3884584903717041,0.4273858964443207
18,1399,0.8299536108970642,,
18,1424,,0.39262139797210693,0.43095797300338745
19,1449,1.4583834409713745,,
19,1499,0.637818455696106,,
19,1499,,0.39127498865127563,0.43101605772972107
20,1549,0.5054904222488403,,
20,1574,,0.39462634921073914,0.43334874510765076
21,1599,0.9079024791717529,,
21,1649,0.5743891000747681,,
21,1649,,0.40806156396865845,0.4431302547454834
22,1699,0.6939502358436584,,
22,1724,,0.4076271653175354,0.44244951009750366
23,1749,0.8721430897712708,,
23,1799,1.1199015378952026,,
23,1799,,0.4109196960926056,0.4442988634109497
24,1849,0.8192999362945557,,
24,1874,,0.42330822348594666,0.453706294298172
25,1899,0.4972873330116272,,
25,1949,0.7651073932647705,,
25,1949,,0.42176583409309387,0.4525007903575897
26,1999,0.604299783706665,,
26,2024,,0.4184582233428955,0.4497946798801422
27,2049,0.46408194303512573,,
27,2099,0.5091248750686646,,
27,2099,,0.42835715413093567,0.45780813694000244
28,2149,0.6024273633956909,,
28,2174,,0.4291006922721863,0.45843419432640076
29,2199,0.4266080856323242,,
29,2249,0.6871898770332336,,
29,2249,,0.43073570728302,0.46010464429855347
30,2299,0.2473861426115036,,
30,2324,,0.4398002028465271,0.46691152453422546
31,2349,0.3860146403312683,,
31,2399,0.702900230884552,,
31,2399,,0.43736153841018677,0.46522364020347595
32,2449,0.5863633751869202,,
32,2474,,0.4386027455329895,0.46622541546821594
33,2499,0.8489476442337036,,
33,2549,0.6783095598220825,,
33,2549,,0.43843379616737366,0.46678426861763
34,2599,0.5923032164573669,,
34,2624,,0.43720507621765137,0.46576985716819763
35,2649,0.5746860504150391,,
35,2699,1.0314244031906128,,
35,2699,,0.4397245943546295,0.4676627516746521
36,2749,0.4952605664730072,,
36,2774,,0.44273367524147034,0.4701187312602997
37,2799,0.7462278008460999,,
37,2849,0.6523355841636658,,
37,2849,,0.4421384930610657,0.46963050961494446
38,2899,0.5927364230155945,,
38,2924,,0.44396230578422546,0.4712600111961365
39,2949,0.5367264747619629,,
39,2999,0.2753416895866394,,
39,2999,,0.44321784377098083,0.4706585705280304
40,3049,0.5645355582237244,,
40,3074,,0.44475799798965454,0.47195255756378174
41,3099,0.5078334212303162,,
41,3149,1.0549291372299194,,
41,3149,,0.44310617446899414,0.4707234501838684
42,3199,0.5900616645812988,,
42,3224,,0.4481697976589203,0.47470101714134216
43,3249,0.5033439993858337,,
43,3299,1.0147289037704468,,
43,3299,,0.44807952642440796,0.4747167229652405
44,3349,0.33670371770858765,,
44,3374,,0.44750285148620605,0.4743635952472687
45,3399,1.1176038980484009,,
45,3449,0.1794053167104721,,
45,3449,,0.4472165107727051,0.474140465259552
46,3499,0.5647672414779663,,
46,3524,,0.4478552043437958,0.4746377468109131
47,3549,0.4390711784362793,,
47,3599,0.33310967683792114,,
47,3599,,0.4476519227027893,0.4745456576347351
48,3649,0.6293820738792419,,
48,3674,,0.44835036993026733,0.4750197231769562
49,3699,0.6822454333305359,,
49,3749,1.4438940286636353,,
49,3749,,0.4485092759132385,0.4751773774623871
50,3799,1.033815622329712,,
50,3824,,0.4486827850341797,0.47532111406326294
51,3849,0.6125898361206055,,
51,3899,1.0004178285598755,,
51,3899,,0.4486917555332184,0.47533565759658813
52,3949,0.9643639326095581,,
