epoch,step,train_loss,val_loss,val_mae
0,49,0.8589703440666199,,
0,74,,0.33213236927986145,0.3857547640800476
1,99,0.48220711946487427,,
1,149,0.810089647769928,,
1,149,,0.3275270462036133,0.38330528140068054
2,199,1.0514100790023804,,
2,224,,0.3315276503562927,0.3846449553966522
3,249,0.5328192114830017,,
3,299,1.051690936088562,,
3,299,,0.3319746255874634,0.38863110542297363
4,349,0.7815076112747192,,
4,374,,0.3343040943145752,0.3900776505470276
5,399,1.3613176345825195,,
5,449,1.2810136079788208,,
5,449,,0.33090105652809143,0.38737159967422485
6,499,0.5626510977745056,,
6,524,,0.3335685729980469,0.38800740242004395
7,549,1.9761550426483154,,
7,599,1.2738385200500488,,
7,599,,0.3370271921157837,0.3936675488948822
8,649,0.9898719191551208,,
8,674,,0.3377261161804199,0.39357900619506836
9,699,0.9641863703727722,,
9,749,1.4095425605773926,,
9,749,,0.34273967146873474,0.39792007207870483
10,799,0.8437869548797607,,
10,824,,0.33943748474121094,0.39294761419296265
11,849,1.554159164428711,,
11,899,0.8397849202156067,,
11,899,,0.34842073917388916,0.3978133797645569
12,949,1.3470112085342407,,
12,974,,0.34526076912879944,0.39626842737197876
13,999,1.3454564809799194,,
13,1049,1.0410887002944946,,
13,1049,,0.3631443679332733,0.4106234312057495
14,1099,0.9486120343208313,,
14,1124,,0.36542922258377075,0.41113895177841187
15,1149,0.6989155411720276,,
15,1199,0.39316120743751526,,
15,1199,,0.36051028966903687,0.4051149785518646
16,1249,0.5053724646568298,,
16,1274,,0.37005022168159485,0.4130309224128723
17,1299,0.37490636110305786,,
17,1349,0.7882724404335022,,
17,1349,,0.3733448386192322,0.4150598347187042
18,1399,0.5754482746124268,,
18,1424,,0.37496161460876465,0.4161236584186554
