epoch,step,train_loss,val_loss,val_mae
0,49,1.003859519958496,,
0,74,,0.328172892332077,0.38348904252052307
1,99,0.9996140003204346,,
1,149,0.6110514998435974,,
1,149,,0.32958951592445374,0.38347843289375305
2,199,1.0482375621795654,,
2,224,,0.3270949125289917,0.38294023275375366
3,249,1.3633428812026978,,
3,299,1.2389111518859863,,
3,299,,0.3354871869087219,0.39167794585227966
4,349,1.3189706802368164,,
4,374,,0.3346043825149536,0.38796865940093994
5,399,0.9623530507087708,,
5,449,0.6438490748405457,,
5,449,,0.3395703136920929,0.3940892517566681
6,499,0.7999275922775269,,
6,524,,0.3355962634086609,0.39082062244415283
7,549,0.5397297143936157,,
7,599,0.4814653694629669,,
7,599,,0.343822181224823,0.3972911834716797
8,649,1.8559935092926025,,
8,674,,0.3452533781528473,0.39852938055992126
9,699,1.4455091953277588,,
9,749,0.8429636359214783,,
9,749,,0.3405989110469818,0.3930504322052002
10,799,0.7246174216270447,,
10,824,,0.35361215472221375,0.4011630713939667
11,849,0.6122686266899109,,
11,899,0.6930859088897705,,
11,899,,0.35995617508888245,0.40432488918304443
12,949,0.6973432898521423,,
12,974,,0.39654895663261414,0.43627282977104187
13,999,0.5544317364692688,,
13,1049,0.8355469107627869,,
13,1049,,0.3841455578804016,0.4195539355278015
14,1099,0.8934922218322754,,
14,1124,,0.40961065888404846,0.4357073903083801
15,1149,0.8798092603683472,,
15,1199,0.8217236399650574,,
15,1199,,0.42830783128738403,0.44962918758392334
16,1249,0.7740239500999451,,
16,1274,,0.45065340399742126,0.4673360288143158
17,1299,0.7449417114257812,,
17,1349,0.828624963760376,,
17,1349,,0.4497397840023041,0.46602901816368103
18,1399,0.6629506349563599,,
18,1424,,0.4538610577583313,0.4715771973133087
19,1449,0.38271957635879517,,
19,1499,0.5822621583938599,,
19,1499,,0.4571784734725952,0.46865594387054443
20,1549,0.5739187002182007,,
20,1574,,0.4742882549762726,0.4816299080848694
21,1599,0.5535940527915955,,
21,1649,1.4511362314224243,,
21,1649,,0.4671945571899414,0.4751336872577667
22,1699,0.6520599722862244,,
22,1724,,0.4769691228866577,0.48305729031562805
23,1749,1.0200515985488892,,
23,1799,0.3484172224998474,,
23,1799,,0.49171584844589233,0.4932895600795746
24,1849,0.3285709619522095,,
24,1874,,0.4855872690677643,0.48941901326179504
25,1899,0.9149483442306519,,
25,1949,0.9239298701286316,,
25,1949,,0.49759119749069214,0.4985126554965973
26,1999,0.43622827529907227,,
26,2024,,0.5030083060264587,0.5021136999130249
27,2049,0.5214700698852539,,
27,2099,0.6060938835144043,,
27,2099,,0.5081123113632202,0.5060544013977051
28,2149,0.5271115303039551,,
28,2174,,0.5089209079742432,0.5070754289627075
29,2199,0.2752199172973633,,
29,2249,0.9274302124977112,,
29,2249,,0.5020758509635925,0.5024645924568176
30,2299,0.5959951281547546,,
30,2324,,0.5090808868408203,0.50797438621521
31,2349,0.4103770852088928,,
31,2399,0.32523825764656067,,
31,2399,,0.5091551542282104,0.5081576108932495
32,2449,0.6985646486282349,,
32,2474,,0.5162138938903809,0.5126569867134094
33,2499,0.46643975377082825,,
33,2549,0.37181317806243896,,
33,2549,,0.5190862417221069,0.5149428844451904
34,2599,0.9468915462493896,,
34,2624,,0.5249558687210083,0.5186232924461365
35,2649,0.4334228038787842,,
35,2699,1.4272321462631226,,
35,2699,,0.5220600962638855,0.5164828896522522
36,2749,0.7475183606147766,,
36,2774,,0.5282078981399536,0.5204505324363708
37,2799,0.2508312463760376,,
37,2849,0.5806352496147156,,
37,2849,,0.5271968841552734,0.5200181007385254
38,2899,0.40695202350616455,,
38,2924,,0.5322359204292297,0.5239880084991455
39,2949,0.8140555620193481,,
39,2999,0.5114385485649109,,
39,2999,,0.5310788154602051,0.5228135585784912
40,3049,0.3376026451587677,,
40,3074,,0.5311564207077026,0.5228813290596008
41,3099,0.4289126992225647,,
41,3149,0.4966773986816406,,
41,3149,,0.5305014252662659,0.52230304479599
42,3199,0.44361957907676697,,
42,3224,,0.5298134684562683,0.5218004584312439
43,3249,0.3391476571559906,,
43,3299,0.31154581904411316,,
43,3299,,0.531542181968689,0.5230534076690674
44,3349,0.37568172812461853,,
44,3374,,0.5312380194664001,0.5227810740470886
45,3399,0.44876131415367126,,
45,3449,0.7466610670089722,,
45,3449,,0.5315548181533813,0.5230837464332581
46,3499,0.45548421144485474,,
46,3524,,0.5315043330192566,0.5230296850204468
47,3549,0.6097389459609985,,
47,3599,0.5542901754379272,,
47,3599,,0.5318511128425598,0.5232481360435486
48,3649,0.5740219950675964,,
48,3674,,0.5315776467323303,0.5230422616004944
49,3699,0.41193893551826477,,
49,3749,0.6251617670059204,,
49,3749,,0.5323746204376221,0.5233909487724304
50,3799,0.35537177324295044,,
50,3824,,0.532037615776062,0.5231033563613892
51,3849,0.4890570342540741,,
51,3899,0.48254236578941345,,
51,3899,,0.5320188403129578,0.5230831503868103
52,3949,0.5019353628158569,,
52,3974,,0.5319209098815918,0.5230255126953125
53,3999,0.24798625707626343,,
53,4049,1.1480658054351807,,
53,4049,,0.5325136780738831,0.5234574675559998
54,4099,0.3649693727493286,,
54,4124,,0.5319981575012207,0.5230675935745239
55,4149,0.4055550694465637,,
55,4199,0.6379814147949219,,
55,4199,,0.5324932932853699,0.5234155058860779
56,4249,0.3166883587837219,,
56,4274,,0.5320993661880493,0.5231062173843384
57,4299,0.4201512038707733,,
57,4349,0.44258588552474976,,
57,4349,,0.532057523727417,0.5230717658996582
58,4399,0.29124942421913147,,
58,4424,,0.532279372215271,0.523249089717865
59,4449,0.6547335982322693,,
59,4499,0.44345495104789734,,
59,4499,,0.5323143601417542,0.5232813358306885
60,4549,0.41554340720176697,,
60,4574,,0.5324921607971191,0.5234659910202026
61,4599,0.6040042042732239,,
61,4649,0.3985925316810608,,
61,4649,,0.5327711701393127,0.5236543416976929
62,4699,0.3173235058784485,,
62,4724,,0.532871663570404,0.5236974358558655
63,4749,0.5647093057632446,,
63,4799,0.6555290222167969,,
63,4799,,0.5328357815742493,0.5236743688583374
64,4849,0.6734349727630615,,
64,4874,,0.5328995585441589,0.5237136483192444
65,4899,0.2519512474536896,,
65,4949,0.6706207990646362,,
65,4949,,0.5329104661941528,0.5237075686454773
66,4999,0.29503393173217773,,
66,5024,,0.5329818725585938,0.5237610936164856
67,5049,0.5469200015068054,,
67,5099,0.26570388674736023,,
67,5099,,0.5329632759094238,0.52375727891922
68,5149,0.3853432238101959,,
68,5174,,0.5330369472503662,0.5238074064254761
69,5199,0.7371838688850403,,
69,5249,0.580159604549408,,
69,5249,,0.5329707860946655,0.5237535834312439
70,5299,0.5911365747451782,,
70,5324,,0.5329143404960632,0.5237072110176086
71,5349,0.5177109837532043,,
71,5399,0.6707763671875,,
71,5399,,0.532916247844696,0.5237109065055847
72,5449,0.3721334636211395,,
72,5474,,0.5329359769821167,0.5237278938293457
73,5499,0.4822782874107361,,
73,5549,0.452853798866272,,
73,5549,,0.5329675078392029,0.5237481594085693
74,5599,0.7754133343696594,,
74,5624,,0.5329397916793823,0.5237206220626831
75,5649,0.3409651219844818,,
75,5699,0.9020514488220215,,
75,5699,,0.5329641103744507,0.52373868227005
76,5749,0.47460898756980896,,
76,5774,,0.5329809188842773,0.5237501263618469
77,5799,0.6546818017959595,,
77,5849,0.38634273409843445,,
77,5849,,0.5329892039299011,0.5237506628036499
78,5899,0.8793860673904419,,
78,5924,,0.5330140590667725,0.5237674117088318
79,5949,0.5935927629470825,,
79,5999,0.514098584651947,,
79,5999,,0.5330415964126587,0.5237879157066345
80,6049,0.7061465382575989,,
80,6074,,0.5330740809440613,0.5238144993782043
81,6099,0.42090022563934326,,
81,6149,0.4451257288455963,,
81,6149,,0.5330667495727539,0.5238097310066223
82,6199,0.4805663824081421,,
82,6224,,0.5330788493156433,0.5238226652145386
83,6249,0.33628761768341064,,
83,6299,0.6066802740097046,,
83,6299,,0.5331037640571594,0.5238401293754578
84,6349,0.4505070447921753,,
84,6374,,0.5331074595451355,0.5238438248634338
85,6399,0.4615336060523987,,
85,6449,0.7567503452301025,,
85,6449,,0.5330983400344849,0.5238379836082458
86,6499,0.3940107822418213,,
86,6524,,0.5331167578697205,0.5238538384437561
87,6549,0.3255515694618225,,
87,6599,0.19179897010326385,,
87,6599,,0.5331141948699951,0.5238524675369263
88,6649,0.532893180847168,,
88,6674,,0.5331183075904846,0.5238552689552307
89,6699,0.8626030683517456,,
89,6749,0.6900432705879211,,
89,6749,,0.5331231355667114,0.5238574743270874
90,6799,0.28066712617874146,,
90,6824,,0.5331192016601562,0.5238532423973083
91,6849,0.7194955945014954,,
91,6899,0.3482876420021057,,
91,6899,,0.5331255197525024,0.5238571166992188
92,6949,0.6225881576538086,,
92,6974,,0.5331313610076904,0.5238626003265381
93,6999,0.3763431906700134,,
93,7049,0.6019847989082336,,
93,7049,,0.5331291556358337,0.5238610506057739
94,7099,0.27606725692749023,,
94,7124,,0.5331352949142456,0.5238656997680664
95,7149,0.18631896376609802,,
95,7199,0.4476360082626343,,
95,7199,,0.5331350564956665,0.5238649845123291
96,7249,0.6594992280006409,,
96,7274,,0.5331373810768127,0.523866593837738
97,7299,0.45814061164855957,,
97,7349,0.7978193759918213,,
97,7349,,0.5331313610076904,0.5238626599311829
98,7399,0.6967833042144775,,
98,7424,,0.5331342816352844,0.5238642692565918
99,7449,0.765078604221344,,
99,7499,0.6059019565582275,,
99,7499,,0.5331361889839172,0.5238656401634216
