epoch,step,train_loss,val_loss,val_mae
0,49,0.007928597740828991,,
0,74,,0.00483369454741478,0.05225372314453125
1,99,0.008042961359024048,,
1,149,0.004010423552244902,,
1,149,,0.006397670134902,0.06894055008888245
2,199,0.008485560305416584,,
2,224,,0.005330029409378767,0.060777731239795685
3,249,0.006715148221701384,,
3,299,0.012718467973172665,,
3,299,,0.029622266069054604,0.14977893233299255
4,349,0.008031949400901794,,
4,374,,0.0023573089856654406,0.03595900163054466
5,399,0.017267543822526932,,
5,449,0.005582014564424753,,
5,449,,0.0022141325753182173,0.03382670879364014
6,499,0.005229165777564049,,
6,524,,0.002102426951751113,0.03488998860120773
7,549,0.0036212517879903316,,
7,599,0.006544660311192274,,
7,599,,0.0027734744362533092,0.037849295884370804
8,649,0.01621614396572113,,
8,674,,0.0022984114475548267,0.03440868481993675
9,699,0.009352083317935467,,
9,749,0.003968409262597561,,
9,749,,0.006648567505180836,0.07063891738653183
10,799,0.011794635094702244,,
10,824,,0.002298167906701565,0.03470876067876816
11,849,0.006385722663253546,,
11,899,0.0030075320973992348,,
11,899,,0.0029463940300047398,0.040826465934515
12,949,0.006452627945691347,,
12,974,,0.013179824687540531,0.10487829148769379
13,999,0.007950728759169579,,
13,1049,0.0032165462616831064,,
13,1049,,0.004231261555105448,0.05377713218331337
14,1099,0.006125636398792267,,
14,1124,,0.0022829328663647175,0.03422883525490761
15,1149,0.008716318756341934,,
15,1199,0.0029994125943630934,,
15,1199,,0.0034172802697867155,0.0420319139957428
16,1249,0.00856603030115366,,
16,1274,,0.0054936823435127735,0.05539914593100548
17,1299,0.00295643275603652,,
17,1349,0.0031059449538588524,,
17,1349,,0.002188011771067977,0.033090777695178986
18,1399,0.004028023686259985,,
18,1424,,0.005528569687157869,0.06327344477176666
19,1449,0.00965509470552206,,
19,1499,0.007908587343990803,,
19,1499,,0.002256438136100769,0.03476903960108757
20,1549,0.010479212738573551,,
20,1574,,0.0021919580176472664,0.03338238224387169
21,1599,0.003488636575639248,,
21,1649,0.00746938306838274,,
21,1649,,0.002643044339492917,0.03910067677497864
22,1699,0.005022607743740082,,
22,1724,,0.0022121588699519634,0.0330810621380806
23,1749,0.0030298002529889345,,
23,1799,0.0031074851285666227,,
23,1799,,0.002774879103526473,0.0399688221514225
24,1849,0.004041637293994427,,
24,1874,,0.002859371015802026,0.037645746022462845
25,1899,0.006050830241292715,,
25,1949,0.0025846196804195642,,
25,1949,,0.0023339232429862022,0.03442240506410599
26,1999,0.002416467061266303,,
26,2024,,0.0023635358083993196,0.034607015550136566
27,2049,0.002783033065497875,,
27,2099,0.0025040090549737215,,
27,2099,,0.002192654414102435,0.03349591791629791
28,2149,0.0050286040641367435,,
28,2174,,0.002368493704125285,0.0358513742685318
29,2199,0.0050135389901697636,,
29,2249,0.0012033182429149747,,
