epoch,step,train_loss,val_loss,val_mae
0,49,0.012562968768179417,,
0,74,,0.00401578051969409,0.05050107464194298
1,99,0.006837313994765282,,
1,149,0.012187385931611061,,
1,149,,0.007467193063348532,0.06969251483678818
2,199,0.021242013201117516,,
2,224,,0.009556364268064499,0.08406772464513779
3,249,0.007946271449327469,,
3,299,0.005980455316603184,,
3,299,,0.005550719797611237,0.05622595176100731
4,349,0.0029583252035081387,,
4,374,,0.004793975502252579,0.05834510549902916
5,399,0.002638268982991576,,
5,449,0.01577679067850113,,
5,449,,0.002405922394245863,0.03611285611987114
6,499,0.01799463853240013,,
6,524,,0.004855792038142681,0.057647477835416794
7,549,0.006619508843868971,,
7,599,0.004534795414656401,,
7,599,,0.003943554125726223,0.05109293386340141
8,649,0.005575175862759352,,
8,674,,0.002871162723749876,0.03988051414489746
9,699,0.008067422546446323,,
9,749,0.0030982557218521833,,
9,749,,0.012530678883194923,0.09970791637897491
10,799,0.008113476447761059,,
10,824,,0.004349277820438147,0.05064157396554947
11,849,0.008310810662806034,,
11,899,0.024953626096248627,,
11,899,,0.0034956950694322586,0.043523021042346954
12,949,0.0036683958023786545,,
12,974,,0.0019959614146500826,0.03153980150818825
13,999,0.004667210858315229,,
13,1049,0.00432765344157815,,
13,1049,,0.002782614901661873,0.04058365896344185
14,1099,0.006792148575186729,,
14,1124,,0.0040779015980660915,0.050546351820230484
15,1149,0.008692329749464989,,
15,1199,0.003875558264553547,,
15,1199,,0.0021126430947333574,0.03235875442624092
16,1249,0.010789047926664352,,
16,1274,,0.0028910173568874598,0.03950883820652962
17,1299,0.012940917164087296,,
17,1349,0.004567777272313833,,
17,1349,,0.003658754052594304,0.047972239553928375
18,1399,0.005880952812731266,,
18,1424,,0.0029509919695556164,0.03941146656870842
19,1449,0.003448271658271551,,
19,1499,0.006618109531700611,,
19,1499,,0.0025357462000101805,0.03732426464557648
20,1549,0.006745609454810619,,
20,1574,,0.002232072874903679,0.033218543976545334
21,1599,0.0063989246264100075,,
21,1649,0.0019034193828701973,,
21,1649,,0.0023315311409533024,0.03404870629310608
22,1699,0.0020958189852535725,,
22,1724,,0.002213822677731514,0.03315965086221695
23,1749,0.005429523065686226,,
23,1799,0.00904324371367693,,
23,1799,,0.0022242863196879625,0.033827703446149826
24,1849,0.004582513589411974,,
24,1874,,0.002293279394507408,0.03453132510185242
25,1899,0.008117887191474438,,
25,1949,0.002097521210089326,,
25,1949,,0.0022142117377370596,0.03427761793136597
26,1999,0.00437470618635416,,
26,2024,,0.0031457364093512297,0.04083746671676636
27,2049,0.006224585231393576,,
27,2099,0.007616538088768721,,
27,2099,,0.0039355396293103695,0.05023771896958351
